"partNumber","description","category","subCategory","manufacturer","stock","imgUrl","weight","vendor","price","unitMeasure","url","createdAt","updatedAt"
"M250-10753","WHEEL: TURBINE,STG3,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",5,null,0,"aviallaltuser",13228.74,"","https://shop.boeing.com/aviation-supply/p/M250-10753=64","{\"$date\":\"2024-02-25T18:57:48.926Z\"}","{\"$date\":\"2024-02-25T18:57:48.926Z\"}"
"6785077","PLATE,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6785077=T5","{\"$date\":\"2024-02-25T18:57:54.753Z\"}","{\"$date\":\"2024-02-25T18:57:54.753Z\"}"
"LK62866","SIEGEL: GUMMI,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK62866=R2","{\"$date\":\"2024-02-25T18:57:58.194Z\"}","{\"$date\":\"2024-02-25T18:57:58.194Z\"}"
"6841762","FERRULE,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6841762=T5","{\"$date\":\"2024-02-25T18:58:22.612Z\"}","{\"$date\":\"2024-02-25T18:58:22.612Z\"}"
"AN804C5","TEE,","Aircraft Parts","ENGINES","Rolls-Royce - M250 New Surplus",4,null,0,"aviallaltuser",6.25,"","https://shop.boeing.com/aviation-supply/p/AN804C5=6N","{\"$date\":\"2024-02-25T18:58:26.696Z\"}","{\"$date\":\"2024-02-25T18:58:26.696Z\"}"
"6820436","WASHER,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6820436=T5","{\"$date\":\"2024-02-25T18:58:30.262Z\"}","{\"$date\":\"2024-02-25T18:58:30.262Z\"}"
"6899130","COVER: COMPRESSOR,BLEED,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",10,"https://www.aviall.com/content-images/6899130=64_120.JPG",0,"aviallaltuser",990.4,"","https://shop.boeing.com/aviation-supply/p/6899130=64","{\"$date\":\"2024-02-25T18:58:38.775Z\"}","{\"$date\":\"2024-02-25T18:58:38.775Z\"}"
"23089530","SENSOR: FUEL FLOW,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",34102.28,"","https://shop.boeing.com/aviation-supply/p/23089530=T5","{\"$date\":\"2024-02-25T18:58:42.526Z\"}","{\"$date\":\"2024-02-25T18:58:42.526Z\"}"
"23052614","VALVE: FLOW-LIMITING,FUEL, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",16,null,0,"aviallaltuser",34256.01,"","https://shop.boeing.com/aviation-supply/p/23052614=T5","{\"$date\":\"2024-02-25T18:58:46.173Z\"}","{\"$date\":\"2024-02-25T18:58:46.173Z\"}"
"UL38810","LOOM: D1,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL38810=R2","{\"$date\":\"2024-02-25T18:58:49.810Z\"}","{\"$date\":\"2024-02-25T18:58:49.810Z\"}"
"UL22034","TUBE: AIR SUPPLY,SOLENOID LOCK,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL22034=R2","{\"$date\":\"2024-02-25T18:58:53.390Z\"}","{\"$date\":\"2024-02-25T18:58:53.390Z\"}"
"6813954","GROMMET,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6813954=T5","{\"$date\":\"2024-02-25T18:58:56.800Z\"}","{\"$date\":\"2024-02-25T18:58:56.800Z\"}"
"UL15298","PLATFORM: SERVICES DISCONNECT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL15298=R2","{\"$date\":\"2024-02-25T18:59:00.506Z\"}","{\"$date\":\"2024-02-25T18:59:00.506Z\"}"
"LK72031","TUBE: LT HARNESS MOUNTING,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK72031=R2","{\"$date\":\"2024-02-25T18:59:04.021Z\"}","{\"$date\":\"2024-02-25T18:59:04.021Z\"}"
"LK85887","TUBE: LOW PRESSURE FUEL,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK85887=R2","{\"$date\":\"2024-02-25T18:59:07.511Z\"}","{\"$date\":\"2024-02-25T18:59:07.511Z\"}"
"6816002","BRACKET:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",3,null,0,"aviallaltuser",39.12,"","https://shop.boeing.com/aviation-supply/p/6816002=T5","{\"$date\":\"2024-02-25T18:59:10.710Z\"}","{\"$date\":\"2024-02-25T18:59:10.710Z\"}"
"ST1236P006","STUD:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",87,null,0,"aviallaltuser",10.84,"","https://shop.boeing.com/aviation-supply/p/ST1236P006=T5","{\"$date\":\"2024-02-25T18:59:14.333Z\"}","{\"$date\":\"2024-02-25T18:59:14.333Z\"}"
"UL20821","SPACER:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL20821=R2","{\"$date\":\"2024-02-25T18:59:18.262Z\"}","{\"$date\":\"2024-02-25T18:59:18.262Z\"}"
"6781954","PISTON:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",20,null,0,"aviallaltuser",2841.66,"","https://shop.boeing.com/aviation-supply/p/6781954=T5","{\"$date\":\"2024-02-25T18:59:21.636Z\"}","{\"$date\":\"2024-02-25T18:59:21.636Z\"}"
"UL22196","TUBE: P3 AIR, SOLENOID VALVE TO DISCON","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL22196=R2","{\"$date\":\"2024-02-25T18:59:25.050Z\"}","{\"$date\":\"2024-02-25T18:59:25.050Z\"}"
"RR300GSEKIT1","KIT: SVC CTR PARTS,GRD, AVIALL KIT SHOP","Aircraft Parts","ENGINES","Rolls-Royce - RR300 Piece Parts",1,null,0,"aviallaltuser",36414.29,"","https://shop.boeing.com/aviation-supply/p/RR300GSEKIT1=R4","{\"$date\":\"2024-02-25T18:59:30.948Z\"}","{\"$date\":\"2024-02-25T18:59:30.948Z\"}"
"LK71720","RING: RETAINER,NOZZLE VANE,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK71720=R2","{\"$date\":\"2024-02-25T18:59:34.296Z\"}","{\"$date\":\"2024-02-25T18:59:34.296Z\"}"
"UL12153","SUPPORT: BEARING,LOW PRESSURE,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL12153=R2","{\"$date\":\"2024-02-25T18:59:58.776Z\"}","{\"$date\":\"2024-02-25T18:59:58.776Z\"}"
"6815173","BRACKET:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6815173=T5","{\"$date\":\"2024-02-25T19:00:04.180Z\"}","{\"$date\":\"2024-02-25T19:00:04.180Z\"}"
"23065556","NOZZLE: TURBINE,STG3,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",3,null,0,"aviallaltuser",975.35,"","https://shop.boeing.com/aviation-supply/p/23065556=64","{\"$date\":\"2024-02-25T19:00:12.635Z\"}","{\"$date\":\"2024-02-25T19:00:12.635Z\"}"
"UL24015","VANE,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-535C",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL24015=R5","{\"$date\":\"2024-02-25T19:00:16.192Z\"}","{\"$date\":\"2024-02-25T19:00:16.192Z\"}"
"23067609","BLADE: COMPRESSOR,STG9,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",105,null,0,"aviallaltuser",83,"","https://shop.boeing.com/aviation-supply/p/23067609=T5","{\"$date\":\"2024-02-25T19:00:19.887Z\"}","{\"$date\":\"2024-02-25T19:00:19.887Z\"}"
"23087817","TUBE: ASSEMBLY,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",12482.21,"","https://shop.boeing.com/aviation-supply/p/23087817=T5","{\"$date\":\"2024-02-25T19:00:24.039Z\"}","{\"$date\":\"2024-02-25T19:00:24.039Z\"}"
"6871318","SUPPORT & SEAL: TURBINE,","Aircraft Parts","ENGINES","Rolls-Royce - M250 New Surplus",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6871318=MN","{\"$date\":\"2024-02-25T19:00:30.182Z\"}","{\"$date\":\"2024-02-25T19:00:30.182Z\"}"
"MS9016-21","INSERT: THREADED,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",669,null,0,"aviallaltuser",14.64,"","https://shop.boeing.com/aviation-supply/p/MS9016-21=64","{\"$date\":\"2024-02-25T19:00:34.267Z\"}","{\"$date\":\"2024-02-25T19:00:34.267Z\"}"
"6820651","CONNECTOR: OIL PUMP SUPPLY,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",7,null,0,"aviallaltuser",122.41,"","https://shop.boeing.com/aviation-supply/p/6820651=64","{\"$date\":\"2024-02-25T19:00:38.237Z\"}","{\"$date\":\"2024-02-25T19:00:38.237Z\"}"
"23052052","HOSE: TEE,STR TO 90DEG, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",2,null,0,"aviallaltuser",571.76,"","https://shop.boeing.com/aviation-supply/p/23052052=T5","{\"$date\":\"2024-02-25T19:00:41.765Z\"}","{\"$date\":\"2024-02-25T19:00:41.765Z\"}"
"UL19904","COVER:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL19904=R2","{\"$date\":\"2024-02-25T19:00:45.325Z\"}","{\"$date\":\"2024-02-25T19:00:45.325Z\"}"
"6825417","STUD:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6825417=T5","{\"$date\":\"2024-02-25T19:00:48.897Z\"}","{\"$date\":\"2024-02-25T19:00:48.897Z\"}"
"UL25208","PANEL: ACCESS,RH,FRT,PYLON, FAIRING","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL25208=R2","{\"$date\":\"2024-02-25T19:00:52.251Z\"}","{\"$date\":\"2024-02-25T19:00:52.251Z\"}"
"FW21726","BRACKET:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/FW21726=R2","{\"$date\":\"2024-02-25T19:00:55.290Z\"}","{\"$date\":\"2024-02-25T19:00:55.290Z\"}"
"6822162","PLATE:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6822162=T5","{\"$date\":\"2024-02-25T19:00:58.970Z\"}","{\"$date\":\"2024-02-25T19:00:58.970Z\"}"
"UL39799","BRACKET:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL39799=R2","{\"$date\":\"2024-02-25T19:01:02.071Z\"}","{\"$date\":\"2024-02-25T19:01:02.071Z\"}"
"UL38642","BRACKET: LOCKOUT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL38642=R2","{\"$date\":\"2024-02-25T19:01:05.503Z\"}","{\"$date\":\"2024-02-25T19:01:05.503Z\"}"
"LK38122","SEAL: LH SEGMENT,THRUST REV,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK38122=R2","{\"$date\":\"2024-02-25T19:01:08.595Z\"}","{\"$date\":\"2024-02-25T19:01:08.595Z\"}"
"6843358-5","CAGE: BEARING,PLAIN,","Aircraft Parts","ENGINES","Rolls-Royce - RR300 Piece Parts",12,null,0,"aviallaltuser",658.06,"","https://shop.boeing.com/aviation-supply/p/6843358-5=R4","{\"$date\":\"2024-02-25T19:01:12.428Z\"}","{\"$date\":\"2024-02-25T19:01:12.428Z\"}"
"6842974","SLEEVE:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",207,null,0,"aviallaltuser",73.6,"","https://shop.boeing.com/aviation-supply/p/6842974=T5","{\"$date\":\"2024-02-25T19:01:36.669Z\"}","{\"$date\":\"2024-02-25T19:01:36.669Z\"}"
"BLT5118","BOLT: DEE HD,ST,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-535C",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/BLT5118=R5","{\"$date\":\"2024-02-25T19:01:40.206Z\"}","{\"$date\":\"2024-02-25T19:01:40.206Z\"}"
"MS9048-007","PIN: SPRING,ST,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",1336,null,0,"aviallaltuser",2.22,"","https://shop.boeing.com/aviation-supply/p/MS9048-007=T5","{\"$date\":\"2024-02-25T19:01:43.591Z\"}","{\"$date\":\"2024-02-25T19:01:43.591Z\"}"
"MS9105-01","PIN: STR,HEADLESS,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 New Surplus",26,null,0,"aviallaltuser",0.07,"","https://shop.boeing.com/aviation-supply/p/MS9105-01=6N","{\"$date\":\"2024-02-25T19:01:47.472Z\"}","{\"$date\":\"2024-02-25T19:01:47.472Z\"}"
"UL22597","GEARSHAFT: 73T/62T SPUR,HYD, PUMP & GENERATOR: DRIVE,INTEGR","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL22597=R2","{\"$date\":\"2024-02-25T19:01:50.939Z\"}","{\"$date\":\"2024-02-25T19:01:50.939Z\"}"
"LK40287","SPACER:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK40287=R2","{\"$date\":\"2024-02-25T19:01:56.936Z\"}","{\"$date\":\"2024-02-25T19:01:56.936Z\"}"
"6856059","GEARSHAFT: IDLER,SUPPORT,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",5,null,0,"aviallaltuser",1307.49,"","https://shop.boeing.com/aviation-supply/p/6856059=64","{\"$date\":\"2024-02-25T19:02:00.532Z\"}","{\"$date\":\"2024-02-25T19:02:00.532Z\"}"
"LK62549","TUBE: AIR,HP DUCT,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK62549=R2","{\"$date\":\"2024-02-25T19:02:04.022Z\"}","{\"$date\":\"2024-02-25T19:02:04.022Z\"}"
"6815296","TERMINAL:,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6815296=T5","{\"$date\":\"2024-02-25T19:02:07.503Z\"}","{\"$date\":\"2024-02-25T19:02:07.503Z\"}"
"UL14401","TUBE: OIL SCAVENGE,ASSEMBLY,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL14401=R2","{\"$date\":\"2024-02-25T19:02:10.959Z\"}","{\"$date\":\"2024-02-25T19:02:10.959Z\"}"
"UL26213","VANE: HPC,STG2,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL26213=R2","{\"$date\":\"2024-02-25T19:02:14.343Z\"}","{\"$date\":\"2024-02-25T19:02:14.343Z\"}"
"MS9016-17","INSERT: THREADED,ST,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",325,null,0,"aviallaltuser",7.09,"","https://shop.boeing.com/aviation-supply/p/MS9016-17=64","{\"$date\":\"2024-02-25T19:02:18.345Z\"}","{\"$date\":\"2024-02-25T19:02:18.345Z\"}"
"6849468-08042","BOLT: INT WRENCHING,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",154,null,0,"aviallaltuser",17.37,"","https://shop.boeing.com/aviation-supply/p/6849468-08042=64","{\"$date\":\"2024-02-25T19:02:22.140Z\"}","{\"$date\":\"2024-02-25T19:02:22.140Z\"}"
"6841732-158","STUD: STEPPED,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",148,null,0,"aviallaltuser",7392,"","https://shop.boeing.com/aviation-supply/p/6841732-158=T5","{\"$date\":\"2024-02-25T19:02:25.801Z\"}","{\"$date\":\"2024-02-25T19:02:25.801Z\"}"
"23060758","GAGE, PLUG-INVOLUTE SECTOR NO,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",13,null,0,"aviallaltuser",258.62,"","https://shop.boeing.com/aviation-supply/p/23060758=64","{\"$date\":\"2024-02-25T19:02:28.877Z\"}","{\"$date\":\"2024-02-25T19:02:28.877Z\"}"
"LK48815","CLAMP: HALF LOOP,AIR OUTLET,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK48815=R2","{\"$date\":\"2024-02-25T19:02:32.492Z\"}","{\"$date\":\"2024-02-25T19:02:32.492Z\"}"
"23072010","HARNESS: WIRING,ELECTRICAL, RR250-C30R/3,600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",15,"https://www.aviall.com/content-images/23072010=64_120.JPG",0,"aviallaltuser",17282.85,"","https://shop.boeing.com/aviation-supply/p/23072010=64","{\"$date\":\"2024-02-25T19:02:36.446Z\"}","{\"$date\":\"2024-02-25T19:02:36.446Z\"}"
"23007066","SHROUD: FLOWPATH-INNERFWD, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",2,null,0,"aviallaltuser",9517.33,"","https://shop.boeing.com/aviation-supply/p/23007066=T5","{\"$date\":\"2024-02-25T19:02:39.891Z\"}","{\"$date\":\"2024-02-25T19:02:39.891Z\"}"
"6823221P003","INSERT:,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",621,null,0,"aviallaltuser",8.9,"","https://shop.boeing.com/aviation-supply/p/6823221P003=64","{\"$date\":\"2024-02-25T19:02:43.571Z\"}","{\"$date\":\"2024-02-25T19:02:43.571Z\"}"
"UL24272","RING: COOLING,INNER, 2ND,3RD SECTION","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL24272=R2","{\"$date\":\"2024-02-25T19:03:09.340Z\"}","{\"$date\":\"2024-02-25T19:03:09.340Z\"}"
"AN153000","STUD: O/S,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/AN153000=T5","{\"$date\":\"2024-02-25T19:03:13.195Z\"}","{\"$date\":\"2024-02-25T19:03:13.195Z\"}"
"23007929","TUBE: COMPRPRESS.OIL, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",3,null,0,"aviallaltuser",7217.5,"","https://shop.boeing.com/aviation-supply/p/23007929=T5","{\"$date\":\"2024-02-25T19:03:19.102Z\"}","{\"$date\":\"2024-02-25T19:03:19.102Z\"}"
"23034140","NOZZLE: TURBINE,STG3, C20R","Aircraft Parts","ENGINES","Rolls-Royce - M250 Overhauled",4,null,0,"aviallaltuser",6914.12,"","https://shop.boeing.com/aviation-supply/p/23034140=MO","{\"$date\":\"2024-02-25T19:03:22.519Z\"}","{\"$date\":\"2024-02-25T19:03:22.519Z\"}"
"6848566","PIN: STR,HEADLESS,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/6848566=T5","{\"$date\":\"2024-02-25T19:03:25.930Z\"}","{\"$date\":\"2024-02-25T19:03:25.930Z\"}"
"UL18564","PANEL:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL18564=R2","{\"$date\":\"2024-02-25T19:03:29.324Z\"}","{\"$date\":\"2024-02-25T19:03:29.324Z\"}"
"LJ15798","PLATE: PATCH,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LJ15798=R2","{\"$date\":\"2024-02-25T19:03:32.861Z\"}","{\"$date\":\"2024-02-25T19:03:32.861Z\"}"
"6886430G127B","HOSE: TFE-CODED CONFIGURA, ST REIN,600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",1,null,0,"aviallaltuser",179.58,"","https://shop.boeing.com/aviation-supply/p/6886430G127B=T5","{\"$date\":\"2024-02-25T19:03:36.574Z\"}","{\"$date\":\"2024-02-25T19:03:36.574Z\"}"
"23034771","TUBE: VENT, SEPARATOR TO,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",11,null,0,"aviallaltuser",31.01,"","https://shop.boeing.com/aviation-supply/p/23034771=64","{\"$date\":\"2024-02-25T19:03:40.612Z\"}","{\"$date\":\"2024-02-25T19:03:40.612Z\"}"
"UL26009","TUBE:,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL26009=R2","{\"$date\":\"2024-02-25T19:03:44.102Z\"}","{\"$date\":\"2024-02-25T19:03:44.102Z\"}"
"23031164","ADAPTER:, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",2,null,0,"aviallaltuser",230,"","https://shop.boeing.com/aviation-supply/p/23031164=T5","{\"$date\":\"2024-02-25T19:03:50.024Z\"}","{\"$date\":\"2024-02-25T19:03:50.024Z\"}"
"23030994","TUBE: ASSEMBLY,","Aircraft Parts","ENGINES","Rolls-Royce - M250 New Surplus",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/23030994=MN","{\"$date\":\"2024-02-25T19:03:53.581Z\"}","{\"$date\":\"2024-02-25T19:03:53.581Z\"}"
"UL26991","FAIRING: GAS GENERATOR,LH,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/UL26991=R2","{\"$date\":\"2024-02-25T19:03:57.351Z\"}","{\"$date\":\"2024-02-25T19:03:57.351Z\"}"
"LK86959","TUBE: INNER,THERMOCOUPLE,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK86959=R2","{\"$date\":\"2024-02-25T19:04:05.951Z\"}","{\"$date\":\"2024-02-25T19:04:05.951Z\"}"
"LK66025","VANE: 5 SPAN,STG 2,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LK66025=R2","{\"$date\":\"2024-02-25T19:04:09.123Z\"}","{\"$date\":\"2024-02-25T19:04:09.123Z\"}"
"FW45655","RING: RETAINING SEAL SEGMENT,H,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/FW45655=R2","{\"$date\":\"2024-02-25T19:04:12.709Z\"}","{\"$date\":\"2024-02-25T19:04:12.709Z\"}"
"1011570","CLAMP: BACKSHELL,NOSE COWL,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/1011570=R2","{\"$date\":\"2024-02-25T19:04:15.765Z\"}","{\"$date\":\"2024-02-25T19:04:15.765Z\"}"
"23035938","PIN, .312 DIA X .430 LG AMS566, 600 SERIES","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",20,null,0,"aviallaltuser",9.83,"","https://shop.boeing.com/aviation-supply/p/23035938=T5","{\"$date\":\"2024-02-25T19:04:44.950Z\"}","{\"$date\":\"2024-02-25T19:04:44.950Z\"}"
"LJ27620","COVER: COOLING AIR DUCT,PYLON,","Aircraft Parts","ENGINES","Rolls-Royce - RB-211-524",0,null,0,"aviallaltuser",null,"","https://shop.boeing.com/aviation-supply/p/LJ27620=R2","{\"$date\":\"2024-02-25T19:04:48.693Z\"}","{\"$date\":\"2024-02-25T19:04:48.693Z\"}"
"23066689","PLATE:,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",3,null,0,"aviallaltuser",323.14,"","https://shop.boeing.com/aviation-supply/p/23066689=64","{\"$date\":\"2024-02-25T19:04:52.346Z\"}","{\"$date\":\"2024-02-25T19:04:52.346Z\"}"
"23067608","BLADE: COMPRESSOR,STG8,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",295,null,0,"aviallaltuser",87,"","https://shop.boeing.com/aviation-supply/p/23067608=T5","{\"$date\":\"2024-02-25T19:04:55.801Z\"}","{\"$date\":\"2024-02-25T19:04:55.801Z\"}"
"6859680","CASE: INLET,TURBINE,DRY,","Aircraft Parts","ENGINES","Rolls-Royce - T56 Piece Parts",77,null,0,"aviallaltuser",36712.27,"","https://shop.boeing.com/aviation-supply/p/6859680=T5","{\"$date\":\"2024-02-25T19:04:59.602Z\"}","{\"$date\":\"2024-02-25T19:04:59.602Z\"}"
"MS9594-246","BRACKET: 90DEG,CRES,","Aircraft Parts","ENGINES","Rolls-Royce - M250 Piece Parts",34,null,0,"aviallaltuser",1.91,"","https://shop.boeing.com/aviation-supply/p/MS9594-246=64","{\"$date\":\"2024-02-25T19:05:03.314Z\"}","{\"$date\":\"2024-02-25T19:05:03.314Z\"}"
